"doi","exemplar","type","key","value"
"MB22WM2X","1","length","total_length","1056227"
"MB22WM2X","1","string_cronbach","locations_cronbach.start","679573"
"MB22WM2X","2","string_cronbach","locations_cronbach.start","683376"
"MB22WM2X","3","string_cronbach","locations_cronbach.start","685444"
"MB22WM2X","4","string_cronbach","locations_cronbach.start","687937"
"MB22WM2X","5","string_cronbach","locations_cronbach.start","970958"
"MB22WM2X","1","string_cronbach","locations_cronbach.end","679582"
"MB22WM2X","2","string_cronbach","locations_cronbach.end","683385"
"MB22WM2X","3","string_cronbach","locations_cronbach.end","685453"
"MB22WM2X","4","string_cronbach","locations_cronbach.end","687946"
"MB22WM2X","5","string_cronbach","locations_cronbach.end","970967"
"MB22WM2X","1","string_cronbach","post_cronbach","and Meehl defined a main concern in the instrumenta"
"MB22WM2X","2","string_cronbach","post_cronbach","and Meehl, it is particularly in the area of second"
"MB22WM2X","3","string_cronbach","post_cronbach","and Meehl themselves cite the example of 'hunger' i"
"MB22WM2X","4","string_cronbach","post_cronbach","and Meehl are careful to distinguish from it. It wi"
"MB22WM2X","5","string_cronbach","post_cronbach","and P.E. Meehl, Construct validity in Herdan, G. La"
