"doi","exemplar","type","key","value"
"X3KW24SJ","1","length","total_length","30094"
"X3KW24SJ","1","string_cronbach","locations_cronbach.start","13499"
"X3KW24SJ","2","string_cronbach","locations_cronbach.start","14507"
"X3KW24SJ","3","string_cronbach","locations_cronbach.start","15430"
"X3KW24SJ","1","string_cronbach","locations_cronbach.end","13510"
"X3KW24SJ","2","string_cronbach","locations_cronbach.end","14518"
"X3KW24SJ","3","string_cronbach","locations_cronbach.end","15441"
"X3KW24SJ","1","string_cronbach","post_cronbach","a reliability estimate obtained in this study was ."
"X3KW24SJ","2","string_cronbach","post_cronbach","a reliability estimate obtained for the present sam"
"X3KW24SJ","3","string_cronbach","post_cronbach","a reliability estimate obtained for the present (z "
