"doi","exemplar","type","key","value"
"TVUSQ2SI","1","length","total_length","69016"
"TVUSQ2SI","1","string_cronbach","locations_cronbach.start","17034"
"TVUSQ2SI","2","string_cronbach","locations_cronbach.start","19905"
"TVUSQ2SI","3","string_cronbach","locations_cronbach.start","21250"
"TVUSQ2SI","1","string_cronbach","locations_cronbach.end","17045"
"TVUSQ2SI","2","string_cronbach","locations_cronbach.end","19916"
"TVUSQ2SI","3","string_cronbach","locations_cronbach.end","21261"
"TVUSQ2SI","1","string_cronbach","post_cronbach","α = .97). cific IRAP effects and the self-report me"
"TVUSQ2SI","2","string_cronbach","post_cronbach","αs in the pres- and eight target stimuli were prese"
"TVUSQ2SI","3","string_cronbach","post_cronbach","αs were accept- key for the response option on the "
