"doi","exemplar","type","key","value"
"SE674LQV","1","length","total_length","41997"
"SE674LQV","1","string_cronbach","locations_cronbach.start","4058"
"SE674LQV","2","string_cronbach","locations_cronbach.start","4152"
"SE674LQV","3","string_cronbach","locations_cronbach.start","14599"
"SE674LQV","4","string_cronbach","locations_cronbach.start","19829"
"SE674LQV","5","string_cronbach","locations_cronbach.start","20135"
"SE674LQV","6","string_cronbach","locations_cronbach.start","20947"
"SE674LQV","1","string_cronbach","locations_cronbach.end","4071"
"SE674LQV","2","string_cronbach","locations_cronbach.end","4165"
"SE674LQV","3","string_cronbach","locations_cronbach.end","14612"
"SE674LQV","4","string_cronbach","locations_cronbach.end","19842"
"SE674LQV","5","string_cronbach","locations_cronbach.end","20144"
"SE674LQV","6","string_cronbach","locations_cronbach.end","20960"
"SE674LQV","1","string_cronbach","post_cronbach","a) was high, ranging from 0.86 to 0.89 for the indi"
"SE674LQV","2","string_cronbach","post_cronbach","a coefficient for all items was 0.88. The ISST (PI)"
"SE674LQV","3","string_cronbach","post_cronbach","a. In 8 weeks, and 20 patients (90.9%) had a histor"
"SE674LQV","4","string_cronbach","post_cronbach","a action/acting out/delusions/ hallucinations of se"
"SE674LQV","5","string_cronbach","post_cronbach","attempt Alpha ranged from 0.86 to 0.89 and for the "
"SE674LQV","6","string_cronbach","post_cronbach","aa Item 1: Wish to die 962 1.00 0.83 0.86 Item 2: R"
