"doi","exemplar","type","key","value"
"PA8Z5PHB","1","length","total_length","43386"
"PA8Z5PHB","1","string_cronbach","locations_cronbach.start","9842"
"PA8Z5PHB","2","string_cronbach","locations_cronbach.start","10720"
"PA8Z5PHB","3","string_cronbach","locations_cronbach.start","10959"
"PA8Z5PHB","4","string_cronbach","locations_cronbach.start","13047"
"PA8Z5PHB","5","string_cronbach","locations_cronbach.start","14652"
"PA8Z5PHB","6","string_cronbach","locations_cronbach.start","14755"
"PA8Z5PHB","1","string_cronbach","locations_cronbach.end","9857"
"PA8Z5PHB","2","string_cronbach","locations_cronbach.end","10735"
"PA8Z5PHB","3","string_cronbach","locations_cronbach.end","10974"
"PA8Z5PHB","4","string_cronbach","locations_cronbach.end","13062"
"PA8Z5PHB","5","string_cronbach","locations_cronbach.end","14667"
"PA8Z5PHB","6","string_cronbach","locations_cronbach.end","14770"
"PA8Z5PHB","1","string_cronbach","post_cronbach","a ¼.94) (OCCWG, 2005). Within the domain of contami"
"PA8Z5PHB","2","string_cronbach","post_cronbach","a's¼.82–.90), Control” in response to disgusting st"
"PA8Z5PHB","3","string_cronbach","post_cronbach","a ¼ .90–.95) (Henry & Crawford, research not only s"
"PA8Z5PHB","4","string_cronbach","post_cronbach","a's ranging from .67 to .84. Finally, it has demon-"
"PA8Z5PHB","5","string_cronbach","post_cronbach","a ¼.81) to ensure an accuracy rate of 80% and a res"
"PA8Z5PHB","6","string_cronbach","post_cronbach","a ¼.79). than or equal to 2000 ms. The participants"
